tmc_code,hwycov_id,tmc_length,overlap_length,overlap_proportion
10534,4516,392.3894255,770.8496869,1.9645016832901376
10534,4533,392.3894255,210.04735099999996,0.5353032914491728
10534,5944,392.3894255,392.3894255,1.0
10534,13682,392.3894255,885.8022017000001,2.2574568633476084
10534,13683,392.3894255,249.89781290000002,0.6368617415761628
10535,13682,793.5408299,791.3125976,0.997192038246752
10537,8081,454.4130664,797.6219264,1.755279470106364
10537,13680,454.4130664,454.4130664,1.0
10537,22214,454.4130664,878.9732213,1.934304460616628
10538,4176,4370.938707,1210.567395,0.2769582179364109
10538,8079,4370.938707,1299.2482,0.29724695016182023
10538,8081,534.6285155,729.7724876,1.365008536661191
10538,9271,4370.938707,1829.641566,0.4185923639400052
10538,13680,534.6285155,482.3830817,0.9022771283511906
10538,22214,534.6285155,881.3462814,1.648520899742393
10539,4176,4346.191678,1222.416236,0.2812614644190113
10539,8079,4346.191678,1305.282849,0.30032795277005725
10539,9271,4346.191678,1787.7914850000002,0.41134667254774493
10540,16361,4346.46664,4165.540327000001,0.9583739326709755
10540,29172,4346.46664,113.9648179,0.026220106431094112
10541,16352,3773.9872939999996,3619.78811,0.9591415730929592
10541,16362,4498.797629,4471.467917,0.9939251074945386
10541,29171,3773.9872939999996,153.17873730000002,0.0405880373639647
10542,16353,3423.1905340000003,3423.1905340000003,1.0
10551,1421,3938.551739,735.2789511,0.186687645567578
10551,4023,3938.551739,205.4874997,0.05217336557121714
10551,4024,3938.551739,414.6728835,0.10528562552418967
10551,5555,3938.551739,755.4768581000001,0.19181590294198242
10551,5558,3938.551739,1651.23721,0.4192498459901532
10559,20440,447.53390419999994,447.53390419999994,1.0
10560,2357,185.7341272,181.2509671,0.9758624859761368
10560,20440,891.9115136,891.9115136,1.0
10562,16388,686.7464657,686.7464657,1.0
10564,9188,258.3534669,258.3534669,1.0
10566,9308,950.8381162999999,950.8381162999999,1.0
10567,9308,947.4291622999999,947.4291622999999,1.0
10571,19918,119.9676013,101.07723890000001,0.8425378002452402
10596,8062,617.0123269,358.692542,0.581337724324159
10596,22891,617.0123269,258.3197849,0.41866227567584113
106N04965,12261,293.71603039999997,293.71603039999997,1.0
106N04966,12261,454.0363261,103.7981179,0.22861192361321944
106N04967,619,2899.122698,608.5438465,0.20990620608083002
106N04967,859,2899.122698,193.8549246,0.06686675411624816
106N04967,860,2899.122698,426.3472867,0.14706079428584432
106N04967,27743,2899.122698,576.7278623999999,0.19893185714349504
106N04968,27155,1964.768386,1790.9136600000002,0.9115138826343067
106N04968,27888,1964.768386,173.83535780000003,0.08847625961343213
106N04969,27860,2737.370498,146.67558369999998,0.05358265671642377
106N04969,27887,2737.370498,2314.083641,0.8453673489543102
106N04969,27888,2737.370498,275.7037299,0.10071845594209365
106N04970,27864,3882.5284009999996,509.5190701,0.13123382947276477
106N04970,27865,3882.5284009999996,579.9645707000001,0.14937806264356548
106N04970,27866,3882.5284009999996,130.46533,0.03360318754304458
106N04970,27867,3882.5284009999996,102.1197321,0.026302378644209694
106N04970,27872,3882.5284009999996,221.9465195,0.05716545935448523
106N04970,27878,3882.5284009999996,904.9009023,0.23307000202932968
106N04970,27879,3882.5284009999996,1028.274097,0.2648465100049632
106N04971,27901,1762.450659,266.516283,0.15121914570432238
106N04971,27902,1762.450659,1475.100597,0.8369599395406394
106N04972,27843,2369.9033640000002,686.0048465,0.28946532458696483
106N04972,27844,2369.9033640000002,151.9068894,0.06409834751388623
106N04973,27915,1753.32508,1488.533732,0.8489776077348988
106N04973,27918,1753.32508,232.09398680000004,0.13237361938608672
106N04974,27923,2321.993602,153.2824725,0.06601330527697122
106N04974,27924,2321.993602,340.28328270000003,0.14654789849847313
106N04975,10595,2080.961272,152.85538069999998,0.07345421693172192
106N04975,27928,2080.961272,1598.829907,0.7683131485976064
106N04975,27930,2080.961272,329.1060218,0.1581509594763857
106N04976,10603,1978.077697,150.0672604,0.07586520015244883
106N04976,27934,1978.077697,1778.145875,0.8989262038072512
106N04977,27940,2212.258684,150.0059679,0.06780670316039768
106N04978,27945,951.4523142,720.1013968999999,0.7568444431242731
106N04978,27952,951.4523142,155.0957745,0.16300950892153498
106N04979,27951,4458.189722,738.4530549,0.16563966563736113
106N04979,27952,4458.189722,113.32649579999999,0.02541984591655294
106N04979,28700,4458.189722,313.8789539,0.07040502389368704
106N04980,28706,2106.293283,150.0490632,0.07123844737627642
106N04981,27136,1336.3851960000002,205.64708969999998,0.15388309472114203
106N04981,28712,1336.3851960000002,332.5900459,0.24887289001366636
106N04981,28716,1336.3851960000002,606.823433,0.45407823643685435
106N04981,28717,1336.3851960000002,165.86167450000002,0.12411217588794661
106N04982,28717,406.1960705,406.1960705,1.0
106N04983,28722,1237.3506,871.0127441,0.7039336660926984
106N04983,28725,1237.3506,179.0603469,0.1447127005878528
106N04984,20717,623.0010555,623.0010555,1.0
106N04985,10318,3399.415579,129.0068492,0.03794971406171814
106N04985,20713,3399.415579,464.90763389999995,0.13676104703760902
106N04985,20717,3399.415579,115.2559828,0.033904646290379314
106N04985,27779,3399.415579,695.2040902000001,0.20450694363308974
106N04985,27781,3399.415579,877.2988163999999,0.25807342350830587
106N04985,27783,3399.415579,319.67877539999995,0.09403933351803938
106N04985,27784,3399.415579,357.48080319999997,0.10515948841569982
106N04986,4398,2696.017068,192.8567425,0.07153394716564902
106N04986,15664,2696.017068,175.93496509999997,0.06525736323713807
106N04986,15667,2696.017068,178.860007,0.06634231256283722
106N04986,20711,2696.017068,485.0497607,0.17991346065914446
106N04986,28737,2696.017068,376.8911311,0.13979552858676486
106N04986,28738,2696.017068,172.3744379,0.06393670127165531
106N04986,28745,2696.017068,100.8676769,0.03741358988310381
106N04987,16693,3154.9042449999997,118.14692099999999,0.037448655117581865
106N04987,27261,3154.9042449999997,636.5470928,0.20176431465671948
106N04987,27789,3154.9042449999997,558.3310188999999,0.17697241359539265
106N04987,30842,3154.9042449999997,111.70790249999999,0.03540769983020515
106N04987,30853,3154.9042449999997,475.59235369999993,0.15074700110272285
106N04987,30860,3154.9042449999997,364.2703084,0.11546160520634122
106N04987,30865,3154.9042449999997,173.8592407,0.05510761252914033
106N04988,27795,913.2763509,341.1580528,0.3735540206026373
106N04989,3722,5083.133201,119.8671366,0.023581348719411612
106N04989,10395,5083.133201,134.17341399999998,0.026395809178009377
106N04989,20705,5083.133201,582.3548232,0.11456611506569098
106N04989,20706,5083.133201,138.40371000000002,0.027228031319889864
106N04989,20709,5083.133201,632.0469746,0.12434200513881045
106N04989,27131,5083.133201,142.6535459,0.02806409752786646
106N04989,27817,5083.133201,152.8929621,0.03007848821862892
106N04989,27821,5083.133201,359.1783364,0.07066081532731411
106N04989,27824,5083.133201,116.1476999,0.022849627445755385
106N04989,27827,5083.133201,680.8636323,0.13394566016213275
106N04990,27834,938.6633345,340.8077964,0.36307777652947193
106N04990,27835,938.6633345,165.19762930000002,0.17599241733245735
106N04991,20701,327.4615124,237.3026747,0.7246734828798158
106N04992,2766,1181.856272,235.8264057,0.1995389890353774
106N04992,20700,1181.856272,876.9099335000001,0.7419767989351586
106N04993,20696,290.2359786,113.3451273,0.390527486794499
106N04994,2763,571.5704099999999,107.6937932,0.18841736961155847
106N04995,10968,3497.78768,712.0253183,0.2035644765893852
106N04995,10969,3497.78768,270.3498092,0.0772916580231079
106N04995,20588,3497.78768,157.3101625,0.044974188513351956
106N04995,20693,3497.78768,173.39537140000002,0.04957286927147048
106N04995,20694,3497.78768,191.79698019999998,0.054833797173189196
106N04996,30813,1632.071834,513.5661655,0.31467129987858117
106N04996,30817,1632.071834,1059.594593,0.6492328161825259
106N04997,20440,2790.546706,150.2071304,0.053827133614010904
106N04997,20685,2790.546706,171.3183409,0.06139239330115696
106N04997,27265,2790.546706,549.8355545,0.19703506603841803
106N04997,27524,2790.546706,459.2408262,0.16457019881178797
106N04998,8789,2330.4426940000003,141.9474668,0.06091008681117133
106N04998,8791,2330.4426940000003,1009.397485,0.43313551008948337
106N04998,8793,2330.4426940000003,136.1865283,0.058438050697675714
106N04998,28041,2330.4426940000003,174.98707230000002,0.07508748134014404
106N04999,8784,2747.650247,1301.57297,0.4737040208887983
106N04999,8786,2747.650247,682.0653352,0.2482358647883615
106N04999,8787,2747.650247,237.2412668,0.08634332810699978
106N05000,10886,1003.191479,363.6930227,0.36253599667985215
106N05000,20684,1003.191479,134.5126368,0.13408470826933727
106N05001,8780,2929.473828,254.27967230000002,0.08680045879556497
106N05001,26017,2929.473828,116.96126609999999,0.0399256907442151
106N05002,26065,382.6924576,382.6924576,1.0
106N05003,2752,3370.9433759999997,354.41604639999997,0.10513853448958081
106N05003,12009,3370.9433759999997,116.4555706,0.03454687830983015
106N05003,26065,3370.9433759999997,210.0675998,0.06231715468601809
106N05003,28470,3370.9433759999997,149.02367969999997,0.044208301083014094
106N05003,28474,3370.9433759999997,227.74087999999998,0.06755998383759265
106N05003,28475,3370.9433759999997,178.9145146,0.05307550280251282
106N05003,28853,3370.9433759999997,773.0588195,0.22933011126912506
106N05004,8777,2712.100352,1517.929007,0.5596876258213029
106N05004,10883,2712.100352,317.4892821,0.11706398764554271
106N05004,15014,2712.100352,163.631811,0.060333980960303346
106N05004,28855,2712.100352,713.050252,0.2629144056097228
106N05005,15039,1270.489818,1270.489818,1.0
106N05006,4514,2494.104578,156.96156919999999,0.06293303439820717
106N05006,9252,2494.104578,492.2465143,0.1973640234022296
106N05006,15040,2494.104578,669.1762747,0.26830321414854486
106N05006,15041,2494.104578,394.8686847,0.15832082110071008
106N05006,28034,2494.104578,181.28160549999998,0.07268404344350632
106N05007,9241,2391.8262219999997,192.7269117,0.08057730529387934
106N05007,14286,2391.8262219999997,500.57970989999995,0.20928765864997698
106N05007,28033,2391.8262219999997,520.7656017,0.21772718975567787
106N05008,8897,2525.6676820000002,229.4595787,0.09085105706317542
106N05008,9254,2525.6676820000002,436.2832149,0.17273975432687189
106N05008,14263,2525.6676820000002,1629.013154,0.6449831724140499
106N05008,25879,2525.6676820000002,107.10679909999999,0.04240732059222666
106N05008,25911,2525.6676820000002,123.73646090000001,0.048991584198447215
106N05009,14263,2069.012808,238.2286353,0.11514120858936704
106N05009,16170,2069.012808,209.99166580000002,0.10149365194263216
106N05009,28793,2069.012808,486.56013499999995,0.2351653566950756
106N05009,29559,2069.012808,255.03384599999998,0.12326354144058058
106N05010,26417,1136.9603550000002,620.1034996000001,0.5454046808870482
106N05011,14253,2598.340825,508.16746449999994,0.19557382911843366
106N05011,29570,2598.340825,116.00125600000001,0.04464435723131126
106N05012,25381,3345.433723,389.9001796,0.11654697473736203
106N05012,29492,3345.433723,338.0216091,0.10103969681900644
106N05012,29571,3345.433723,216.7135519,0.06477891055204145
106N05012,29573,3345.433723,146.3943362,0.04375944894485061
106N05012,29577,3345.433723,272.2436729,0.08137769133739314
106N05013,782,2719.05632,1393.8499570000001,0.5126226870504837
106N05013,14247,2719.05632,1086.927311,0.3997443168076783
106N05014,13598,2246.1514239999997,546.9195592,0.24349184714627684
106N05014,13601,2246.1514239999997,483.8696698,0.21542166063689216
106N05014,26294,2246.1514239999997,558.8815947,0.24881741663913756
106N05014,30056,2246.1514239999997,179.0797902,0.07972738983068668
106N05015,643,1692.4333629999999,330.3515809,0.19519325730758477
106N05016,13589,2801.510364,2456.037688,0.8766834203294775
106N05016,13590,2801.510364,315.7009424,0.11268955005729187
106N05017,5614,2524.006792,171.1374034,0.06780386009357459
106N05017,13582,2524.006792,1116.1466289999998,0.4422122129535061
106N05017,13585,2524.006792,115.4105048,0.04572511657488439
106N05017,26622,2524.006792,1100.194365,0.4358919985822289
106N05018,621,2692.2363609999998,158.33704699999998,0.05881246137734635
106N05018,13575,2692.2363609999998,561.0756815000001,0.20840506042775347
106N05018,16273,2692.2363609999998,636.758274,0.23651648243970808
106N05019,8773,2630.539834,889.4826297000001,0.33813691707053617
106N05019,16288,2630.539834,154.657385,0.058793021493549445
106N05019,27270,2630.539834,987.8308442,0.3755240013597908
106N05019,28482,2630.539834,598.5689752000001,0.22754606011413855
106N05020,672,2983.899018,2829.682878,0.9483172389314416
106N05020,5809,2983.899018,154.2161395,0.05168276090099239
106N05021,735,2887.5476559999997,155.70301630000003,0.05392223258253995
106N05021,26564,2887.5476559999997,1085.828744,0.3760383804380751
106N05022,13273,2906.549073,169.9858446,0.05848373460440109
106N05022,13281,2906.549073,899.2233060000001,0.3093783326602723
106N05023,674,2546.944668,1245.317186,0.48894552035081745
106N05024,675,2634.5638,418.2594392,0.15875851600177607
106N05024,9603,2634.5638,150.2602905,0.05703421966854627
106N05024,26563,2634.5638,2065.88164,0.7841456107458852
106N05025,7229,2377.707402,152.9405602,0.06432270012338549
106N05025,12582,2377.707402,266.0865679,0.1119088781387408
106N05025,12583,2377.707402,1846.493021,0.7765854702924461
106N05025,12586,2377.707402,111.8050207,0.04702219482765441
106N05026,580,2411.117283,382.5584668,0.158664395754323
106N05026,12589,2411.117283,139.096628,0.05768969804195129
106N05027,581,882.5214292000002,349.4800439,0.3960017653246124
106N05027,16493,882.5214292000002,259.87198709999996,0.2944653563093331
106N05027,27594,882.5214292000002,273.1693982,0.30953287836605425
106N05028,12247,1311.015944,1311.015944,1.0
106N05029,20654,866.7381242999999,866.7381242999999,1.0
106N05030,12241,2014.8305469999998,150.1371561,0.07451602137139923
106N05030,20654,2014.8305469999998,290.9795782,0.14441888357969193
106N05030,26562,2014.8305469999998,1288.819236,0.6396663173084204
106N05031,12238,2874.439401,282.9662917,0.09844225333174801
106N05031,28492,2874.439401,602.3575323,0.20955652503595779
106N05031,28493,2874.439401,441.48708960000005,0.15359067561014136
106N05032,12270,2365.359834,179.2683198,0.0757890267785785
106N05032,28515,2365.359834,149.3979761,0.06316078169271898
106N05033,26623,1629.774561,1577.694117,0.9680443877047361
106N05034,27521,2893.808744,2893.808744,1.0
106N05035,617,2575.627122,140.9693551,0.05473205103949049
106N05035,27517,2575.627122,2433.513551,0.9448237014643458
106N05036,12753,2099.5336230000003,214.6372637,0.1022309246914118
106N05036,12758,2099.5336230000003,105.23135500000001,0.050121300200773204
106N05286,7874,2399.405193,795.5989568,0.3315817433091635
106N05286,11004,2399.405193,156.8558085,0.06537278862178406
106N05286,15774,2399.405193,331.6086195,0.13820451021254415
106N05286,15775,2399.405193,181.2137616,0.07552445169689186
106N05286,16126,2399.405193,417.23136919999996,0.1738894999549165
106N05286,16570,2399.405193,285.1619216,0.11884692190878325
106N05287,8726,1774.3983870000002,173.00639840000002,0.09750144030084716
106N05287,15768,1774.3983870000002,511.76712510000004,0.28841726235180576
106N05287,15781,1774.3983870000002,351.60585719999995,0.19815496890439854
106N05287,16570,1774.3983870000002,117.74195159999998,0.0663559843508807
106N05287,29012,1774.3983870000002,194.99306059999998,0.1098924920291871
106N05288,9334,2769.761377,152.9077342,0.05520610384336369
106N05288,9335,2769.761377,2487.722597,0.8981721738406637
106N05288,9338,2769.761377,129.0724868,0.04660058006144983
106N05289,9339,2901.7861390000003,150.8269841,0.05197729152844368
106N05289,9343,2901.7861390000003,865.4565204,0.29824958799281104
106N05289,15191,2901.7861390000003,293.5965185,0.10117786233591212
106N05289,24523,2901.7861390000003,122.5907983,0.04224666892310908
106N05290,15191,1627.867148,258.1540656,0.15858423454098725
106N05290,15196,1627.867148,150.2647948,0.09230777522884195
106N05291,2593,4652.402725999999,554.5980449,0.11920680077857905
106N05291,9347,4652.402725999999,270.8561747,0.058218557302943175
106N05291,10964,4652.402725999999,211.9181981,0.04555026952324936
106N05291,15194,4652.402725999999,684.5579695,0.1471407377685386
106N05291,15196,4652.402725999999,268.6729099,0.05774928047361823
106N05291,15217,4652.402725999999,127.63020929999999,0.027433181694855712
106N05291,28899,4652.402725999999,2149.013778,0.4619148222036358
106N05291,28907,4652.402725999999,103.42272890000001,0.02222996051524539
106N05292,7374,5084.065288000001,801.2695544,0.15760410400142758
106N05292,8815,5084.065288000001,884.6746,0.17400929175479146
106N05292,8816,5084.065288000001,355.2780299,0.06988069778304545
106N05292,11481,5084.065288000001,195.6274088,0.03847853985308616
106N05293,14412,3619.752694,282.997984,0.07818157977175885
106N05293,14418,3619.752694,2837.790238,0.7839735136336362
106N05293,25105,3619.752694,341.3097141,0.09429089303966688
106N05294,14403,3063.423294,364.07741769999996,0.1188465917893487
106N05294,14407,3063.423294,1445.166376,0.4717488369401946
106N05294,14411,3063.423294,324.1503128,0.10581309916748317
106N05295,8814,3016.359677,666.3783262999999,0.22092137465607684
106N05295,10857,3016.359677,150.01017380000002,0.04973219040946622
106N05295,14400,3016.359677,644.468581,0.21365773648087394
106N05295,14403,3016.359677,227.8478352,0.07553735615064715
106N05296,528,3306.651581,1305.7664949999998,0.39489086255804096
106N05296,553,3306.651581,475.6161230000001,0.1438361772776084
106N05296,4510,3306.651581,150.181817,0.045418095411970165
106N05296,14391,3306.651581,585.4269481000001,0.17704524766499738
106N05297,553,2722.951794,819.880643,0.3010999477870301
106N05297,2589,2722.951794,515.5998122,0.18935326484152953
106N05297,3925,2722.951794,145.6040905,0.05347288586630043
106N05297,25100,2722.951794,251.91443399999997,0.09251520153793805
106N05298,7527,2335.0190989999996,162.6620595,0.06966198245216153
106N05298,14658,2335.0190989999996,568.6676610000001,0.24353876216410347
106N05298,14660,2335.0190989999996,1534.429332,0.6571378078479692
106N05299,520,5333.288189,129.284356,0.024241021939645273
106N05299,570,5333.288189,180.2156431,0.033790719104903784
106N05299,14641,5333.288189,206.60114819999998,0.03873804318808769
106N05299,14642,5333.288189,227.05653089999998,0.04257345990946224
106N05299,14643,5333.288189,181.25778469999997,0.033986122308906415
106N05299,14646,5333.288189,732.3690996,0.13732036853184196
106N05299,22275,5333.288189,372.48102769999997,0.06984078386543008
106N05300,13669,2565.50429,168.7454067,0.065774751325791
106N05300,13673,2565.50429,2293.000867,0.8937817317000083
106N05300,14644,2565.50429,103.670926,0.04040957031492627
106N05301,13653,3108.941011,162.4468637,0.05225151044205515
106N05301,13661,3108.941011,147.21986840000002,0.047353702717134
106N05301,13664,3108.941011,568.956865,0.18300664534544944
106N05301,15094,3108.941011,165.2216459,0.053144027279840855
106N05301,31208,3108.941011,1922.124873,0.6182571062619625
106N05302,13649,2211.217837,312.28563080000004,0.1412278906105803
106N05303,568,3075.8687600000003,2318.925302,0.7539090523485144
106N05303,4211,3075.8687600000003,154.8225831,0.05033458680467238
106N05303,13646,3075.8687600000003,601.9110929999999,0.19568815835952633
106N05304,8810,2044.800525,1325.790784,0.6483716958161481
106N05304,15091,2044.800525,154.22752409999998,0.07542423929101837
106N05304,27306,2044.800525,325.62571230000003,0.1592457104342733
106N05305,513,2802.2995170000004,400.159132,0.14279670305492187
106N05305,722,2802.2995170000004,281.22531749999996,0.10035519607877802
106N05305,10869,2802.2995170000004,423.0403428,0.15096185837154394
106N05305,12950,2802.2995170000004,218.3227501,0.07790842798050554
106N05305,19433,2802.2995170000004,167.1071222,0.05963214181291242
106N05305,26879,2802.2995170000004,309.9601481,0.11060921440397194
106N05307,510,3459.765142,956.4375789999999,0.27644581055207357
106N05307,12945,3459.765142,1691.2372440000001,0.4888300721540711
106N05307,12946,3459.765142,145.9008906,0.042170749924273325
106N05308,1527,3000.86582,161.4568281,0.053803414675835125
106N05308,12943,3000.86582,106.87995729999999,0.035616373310553416
106N05308,12944,3000.86582,2731.9116089999998,0.9103744628608552
106N05309,15326,2064.151776,152.1753104,0.07372292685516164
106N05309,28587,2064.151776,1565.990085,0.7586603384537164
106N05309,29763,2064.151776,100.295243,0.048589083499642804
106N05310,3369,4069.088105,106.4745848,0.026166694368000176
106N05310,4046,4069.088105,377.1012674,0.0926746380685704
106N05310,27308,4069.088105,394.4954736,0.09694935656842948
106N05310,28569,4069.088105,195.2040179,0.047972423516742704
106N05310,28576,4069.088105,610.5113048999999,0.15003639369465063
106N05310,28577,4069.088105,246.22805919999996,0.06051185249526564
106N05310,31193,4069.088105,502.07770439999996,0.12338826082017214
106N05311,27184,3310.738061,153.1422356,0.04625622226173452
106N05312,12791,223.57769720000002,223.57769720000002,1.0
106N05313,14782,3705.3501899999997,113.7493035,0.03069866481364883
106N05313,27167,3705.3501899999997,3591.396457,0.9692461637478859
106N05314,2579,3288.540286,388.4261798,0.1181150741724561
106N05314,27173,3288.540286,171.1737517,0.052051590314621435
106N05314,27180,3288.540286,115.4795986,0.03511576217923213
106N05315,27171,4368.3621140000005,4368.3621140000005,1.0
106N05316,26675,3987.346087,226.6137191,0.05683322043171318
106N05316,27175,3987.346087,1404.630417,0.3522720090888364
106N05317,1307,3268.757296,150.0874869,0.045915763487140215
106N05317,27177,3268.757296,3057.850545,0.9354780022187367
106N05318,28561,2706.493903,600.4020441,0.22183757496534068
106N05318,28564,2706.493903,151.7093048,0.05605381361910277
106N05322,11969,288.3279962,103.0657858,0.35746020906172415
106N05322,28453,288.3279962,149.3085925,0.5178428542070241
106N05323,28453,1340.636621,1340.636621,1.0
106N05324,28073,1025.0671109999998,320.8722739,0.31302562579241705
106N05324,28074,1025.0671109999998,116.2432815,0.11340065470113402
106N05324,28075,1025.0671109999998,408.1098467,0.39812988078592254
106N05324,29209,1025.0671109999998,685.4377268999999,0.6686759525738017
106N05324,30820,1025.0671109999998,115.3881909,0.1125664745866576
106N05325,27549,1158.9123,233.84189190000004,0.2017770386076669
106N05325,27600,1158.9123,804.9648205,0.6945864846718772
106N05325,27603,1546.5671851,422.98714820000004,0.27350066151355074
106N05326,27605,1234.765593,890.8867951999999,0.7215027696354023
106N05327,29089,999.3096213,228.703066,0.228861066805782
106N05327,29095,999.3096213,768.1929265,0.7687236369251196
106N05328,10980,3183.682524,145.43636919999997,0.04568180655691534
106N05328,28094,3183.682524,503.1199818,0.15803082688278752
106N05328,29096,3183.682524,134.42378480000002,0.04222273539734392
106N05328,29097,3183.682524,327.8906182,0.10299099100749406
106N05328,29861,3183.682524,101.4079895,0.03185241893170627
106N05329,10982,1968.920734,1149.308119,0.5837249306959658
106N05329,28093,1968.920734,450.71178480000003,0.22891311824643523
106N05329,29108,1968.920734,104.07015820000001,0.0528564489178669
106N05330,16084,1700.6670530000001,1134.116544,0.666865711309808
106N05330,16085,1700.6670530000001,481.0519233,0.2828607295304615
106N05331,10991,3696.5552380000004,504.2267976,0.13640450774727472
106N05331,10992,3696.5552380000004,273.0476189,0.07386542370397008
106N05331,10994,3696.5552380000004,419.6855478,0.11353422870181927
106N05331,10998,3696.5552380000004,100.3413561,0.027144557470292017
106N05331,28103,3696.5552380000004,575.1211236,0.15558299188602576
106N05331,28999,3696.5552380000004,157.0732289,0.04249178459050528
106N05332,10998,4887.981813,1170.59813,0.239484960211328
106N05332,15425,4887.981813,152.91208799999998,0.0312832767898844
106N05332,16533,4887.981813,1786.642379,0.3655173949805365
106N05332,16534,4887.981813,543.3351827,0.11115736585904519
106N05332,28110,4887.981813,249.3728557,0.0510175498273688
106N05332,28827,4887.981813,394.4216493,0.08069212701467145
106N05333,15425,1605.622733,1333.295234,0.830391353209621
106N05333,15430,1605.622733,116.8002493,0.07274451644177114
106N05333,15474,1605.622733,154.3719774,0.09614461369238722
106N05334,15433,439.00634389999993,285.1478464,0.6495301272114488
106N05334,15436,1145.086888,489.17206600000003,0.42719209443956185
106N05334,15439,1145.086888,395.09876760000003,0.345038242722416
106N05334,15442,1145.086888,170.9849743,0.14932052413825211
106N05335,15456,3136.7233589999996,2865.620351,0.913571272639603
106N05336,637,1828.860718,813.5665949,0.44484885420345066
106N05336,28119,1828.860718,820.8128249,0.44881100940131846
106N05337,11042,2194.694368,179.0528986,0.08158443435710315
106N05337,28123,2194.694368,1431.310175,0.6521683364523949
106N05337,28124,2194.694368,286.24489769999997,0.13042585877725274
106N05337,28126,2194.694368,225.44818519999998,0.10272418268674392
106N05338,8911,2660.315019,134.504988,0.050559797256852605
106N05338,20719,2660.315019,1387.618342,0.5215992587680834
106N05338,28132,2660.315019,263.3962419,0.09900941806471078
106N05338,28141,2660.315019,322.10668030000005,0.12107839785871616
106N05339,28144,1932.246773,225.47272599999997,0.11668940486826729
106N05339,28397,1932.246773,151.9922766,0.0786609033193091
106N05340,11280,3612.491125,261.6413474,0.0724268484950257
106N05340,11281,3612.491125,269.5464643,0.07461512152503905
106N05340,11289,3984.6876856,554.7989351,0.13923272759994498
106N05340,11290,3612.491125,708.0151172999999,0.195990825389225
106N05340,28396,3612.491125,660.1671626,0.18274568428178492
106N05340,28398,3612.491125,140.83483180000002,0.03898551634504016
106N05340,28401,3612.491125,579.7987352999999,0.160498314110045
106N05340,28952,3612.491125,159.7680407,0.0442265559060716
106N05340,29013,3612.491125,400.3105825,0.11081289023236009
106N05341,11289,221.4230797,221.4230797,1.0
106N05342,11264,246.35819569999998,246.35819569999998,1.0
106N05343,11056,2130.308152,1867.42402,0.8765980725590351
106N05343,11057,2130.308152,244.3636759,0.11470813537965563
106N05344,20730,1018.6358150000001,1018.6358150000001,1.0
